id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3424355,HUGE APT w/private room stps frm Cntrl Pk& Museums,4168573,Stephanie,Manhattan,Upper East Side,40.7799,-73.94817,Private room,100,1,32,2019-04-29,0.50,3,1
3424458,Sun-soaked 1BR in Park Slope with amazing NYC view,17247205,Laura,Brooklyn,Park Slope,40.66891,-73.97987,Entire home/apt,100,1,1,2017-10-31,0.03,1,0
3425054,Gorgeous 1BR Park Slope Apt/Garden,7398990,Laura,Brooklyn,Park Slope,40.67505,-73.97795,Entire home/apt,88,5,10,2018-01-05,0.14,1,0
3426028,Spacious Williamsburg Duplex 3,16282569,Peter,Brooklyn,Williamsburg,40.70624,-73.95231,Private room,58,30,8,2019-05-30,0.19,3,180
3426233,2 Bd/1 Bath Apartment Upper East Side NYC,17272284,Geoffrey,Manhattan,Upper East Side,40.76349,-73.95969,Entire home/apt,274,1,12,2019-12-29,0.31,2,0
3429765,Sunny Cute Room,16286162,Pat,Bronx,Allerton,40.86689,-73.85776,Private room,45,2,85,2020-06-04,1.17,4,229
3430612,Beautiful Brooklyn 3 bdrm in Prospect Heights,17289499,Laura,Brooklyn,Prospect Heights,40.67998,-73.96743,Entire home/apt,170,3,13,2019-07-16,0.18,1,0
3431816,APT IN PROSPECT/CROWN HEIGHTS,4274268,Konstantino,Brooklyn,Crown Heights,40.67183,-73.95491,Entire home/apt,114,4,3,2016-01-03,0.04,1,0
3434303,Cute Studio in Midtown East/UES!,16914467,Sharon,Manhattan,Midtown,40.75812,-73.96171,Entire home/apt,150,2,4,2016-11-10,0.05,1,0
3434471,Spacious 2 BDR Apt. Upper West Side,13148521,Kira,Manhattan,Upper West Side,40.79037,-73.97195,Entire home/apt,200,4,4,2015-08-11,0.06,1,0
3439207,Comfortable and Convenient,5634395,Sarah,Manhattan,Harlem,40.82186,-73.95672,Private room,60,7,11,2018-08-26,0.15,2,0
3440135,Cozy studio in the heart of Greenwich Village,7356757,Casey,Manhattan,Greenwich Village,40.73232,-74.0002,Entire home/apt,200,1,67,2020-06-21,2.41,1,251
3440741,Charming Tudor 1BD Uptown,17339848,Elizabeth,Manhattan,Washington Heights,40.85529,-73.9398,Entire home/apt,175,3,5,2016-09-09,0.07,1,0
3441130,New Building in Williamsburg,6045456,Daniel,Brooklyn,Williamsburg,40.71409,-73.93979,Private room,60,15,18,2019-09-02,0.24,1,365
3442067,Spacious Studio in Luxury Building,17198795,Julie,Manhattan,Upper East Side,40.78284,-73.94825,Entire home/apt,255,2,1,2015-09-28,0.02,1,365
3442140,Large room in renovated apartment in Williamsburg,8697041,Gaspard,Brooklyn,Williamsburg,40.71266,-73.94829,Private room,75,15,4,2015-09-30,0.05,2,0
3442152,Stunning Park Slope 2BR,17347275,Jean-Cosme,Brooklyn,Gowanus,40.68094,-73.98205,Entire home/apt,190,3,2,2015-08-16,0.03,1,0
3445138,The Sunniest of Brooklyn Brownstones,17051201,Gwynn,Brooklyn,Park Slope,40.67224,-73.97837,Entire home/apt,541,6,21,2020-01-01,0.31,3,7
3447238,"Spacious, Sunny 1 Bedroom Apartment",13637847,Sasha,Brooklyn,Crown Heights,40.67432,-73.95949,Entire home/apt,54,20,11,2019-06-17,0.15,1,60
3447448,Waterfront Experience,14509754,Wally,Brooklyn,Williamsburg,40.71936,-73.96181,Private room,179,1,0,,,1,364
3448037,Modern Pad in Prime Williamsburg!,634096,Naomi,Brooklyn,Williamsburg,40.71644,-73.95876,Entire home/apt,250,1,0,,,1,0
3450210,Spacious Apt in Townhouse near Columbia University,17389236,Emilie,Manhattan,Harlem,40.80493,-73.95677,Entire home/apt,200,5,158,2020-05-26,2.17,1,81
3452721,Prime Williamsburg 1 bd apartment,17130308,David Jerome,Brooklyn,Williamsburg,40.72154,-73.95449,Entire home/apt,200,5,7,2016-01-02,0.10,1,0
3452835,"Artsy, Garden Getaway in Central Brooklyn",666862,Amy,Brooklyn,Clinton Hill,40.68266,-73.96743,Entire home/apt,100,2,45,2016-11-27,0.76,1,0
3453488,Huge Loft in prime Williamsburg - monthly rental,2533026,Omar,Brooklyn,Williamsburg,40.71204,-73.95628,Entire home/apt,200,30,0,,,1,0
3455983,Perfect Apartment For Young Family,178551,Jena,Manhattan,Harlem,40.81525,-73.95279,Entire home/apt,200,6,0,,,1,0
3457770,Cute 1 BR in the Lower East Side,9604972,Alexia,Manhattan,Lower East Side,40.7212,-73.98893,Entire home/apt,110,1,1,2014-08-09,0.01,1,0
3461872,Private BR in 3 BR Apt - E. Harlem,5220670,Jonathon,Manhattan,East Harlem,40.80278,-73.94001,Private room,75,1,3,2015-10-04,0.04,1,0
3463385,Gorgeous room in Manhattan,10698270,Evgenia,Manhattan,Upper East Side,40.76717,-73.95532,Private room,59,1,238,2020-08-06,3.20,2,329
3464551,Gorgeous PermaGO Private Room  in City Hall  - 2/2,4887492,Gershwyn,Manhattan,Tribeca,40.71214,-74.00806,Private room,73,7,12,2018-09-22,0.19,5,140
3464727,Fabulous 1 Bedroom Apt for 1 week,17456385,Kelsey,Manhattan,Hell's Kitchen,40.76753,-73.98397,Entire home/apt,150,1,0,,,1,0
3464971,Sunny Home on Brooklyn Border: 15 min to Manhattan,17457445,Kermit & Azadeh,Queens,Ridgewood,40.70706,-73.91437,Entire home/apt,225,7,0,,,1,0
3465604,Elegant Brownstone Duplex,12220316,Mary,Brooklyn,Fort Greene,40.6857,-73.97088,Entire home/apt,375,3,7,2019-08-28,0.10,1,127
3465651,"“No Place Like Home”
1st Floor Suburban Apt.",4060346,"Lisa, Nancy & John",Staten Island,Eltingville,40.54268,-74.16254,Private room,62,1,170,2020-06-25,2.28,1,268
3468486,2br with Balcony in East Harlem!,17475146,C,Manhattan,East Harlem,40.80409,-73.93988,Entire home/apt,70,7,1,2014-07-28,0.01,1,0
3468914,Luxury One Bedroom CentralPark West,17477908,Mat,Manhattan,Upper West Side,40.79098,-73.96745,Entire home/apt,280,30,8,2020-01-03,0.11,8,365
3468919,Solace in South Slope!,17478011,Christina,Brooklyn,Sunset Park,40.66155,-73.99013,Private room,45,1,8,2020-07-18,0.12,1,365
3468942,Luxury Studio Central Park West,17477908,Mat,Manhattan,Upper West Side,40.79219,-73.96862,Hotel room,195,30,11,2019-04-24,0.16,8,365
3469115,5-Star Park Slope Suite w/King Bed,17051201,Gwynn,Brooklyn,Park Slope,40.6705,-73.97954,Entire home/apt,185,2,20,2019-07-28,0.28,3,269
3472150,Stay in Beautiful Chelsea Apartment,13715650,Jonathan,Manhattan,Chelsea,40.74287,-74.00069,Entire home/apt,200,70,4,2015-01-08,0.05,1,227
3473305,One bedroom apartment,16718001,Nicholas,Brooklyn,Bedford-Stuyvesant,40.68887,-73.95013,Entire home/apt,50,3,15,2016-06-21,0.20,1,0
3474958,Large newly furnished bedroom 2 beds,4112404,Vero,Manhattan,East Harlem,40.79438,-73.94362,Private room,47,7,6,2018-11-10,0.09,1,0
3476105,Your own private big Brooklyn apt!,5810978,Ala,Brooklyn,Bedford-Stuyvesant,40.68422,-73.95666,Entire home/apt,130,3,149,2020-01-26,2.01,1,0
3476431,Charming Fort Greene Studio,4374828,Michelle,Brooklyn,Clinton Hill,40.68407,-73.96715,Entire home/apt,115,3,44,2019-12-06,0.74,1,0
3479614,Charming East Village Apartment,3395227,Brian,Manhattan,East Village,40.72402,-73.98771,Entire home/apt,179,5,72,2016-11-22,0.97,1,0
3479639,"Designer's loft, 16' ceilings, strong WIFI, desks",17527788,Taylor,Brooklyn,Bushwick,40.69642,-73.93361,Entire home/apt,149,3,61,2020-07-31,0.82,1,175
3482707,Stunning 4BR Light-filled Duplex with Deck,686494,Molly,Brooklyn,Gowanus,40.68327,-73.98986,Entire home/apt,450,30,36,2019-04-28,0.49,2,320
3482919,Awesome SoHo/Little Italy 1BD,4320908,David,Manhattan,Nolita,40.72044,-73.99645,Entire home/apt,175,7,0,,,1,0
3485146,"Sun Soaked, NYC Brownstone Apt",6707119,Parnell,Manhattan,Harlem,40.8079,-73.94887,Entire home/apt,150,1,1,2014-12-30,0.01,1,0
3485449,The Most Affordable Private Room,17264040,Junior,Bronx,Mount Hope,40.85229,-73.90631,Private room,85,1,0,,,3,365
3486103,Best of Brooklyn & 5 min to Manhattan!,3841446,Tony,Brooklyn,Williamsburg,40.71023,-73.95688,Entire home/apt,109,30,250,2020-03-17,4.15,1,319
3487445,Sunny and Spacious 1 bedroom apt,2553182,Esty,Manhattan,Upper East Side,40.77097,-73.94848,Entire home/apt,350,1,0,,,1,0
3488283,1BR Apt in the Bay Ridge!,17208512,Aleksandar,Brooklyn,Bay Ridge,40.63195,-74.0214,Private room,75,3,4,2019-04-28,0.06,1,0
3488989,"Sunny, Quiet Apt. in Manhattan",17568735,William,Manhattan,Harlem,40.82639,-73.94186,Entire home/apt,135,3,3,2015-09-08,0.04,1,0
3489095,Location Silma,3250450,Petya,Queens,Maspeth,40.74064,-73.89956,Private room,39,30,0,,,19,365
3489242,Location little Elio,3250450,Petya,Queens,Astoria,40.771,-73.92563,Private room,40,30,8,2019-06-12,0.11,19,364
3490317,Lovely sun-lit 3-bedroom apartment,15697051,Assiati,Brooklyn,Bedford-Stuyvesant,40.68885,-73.92354,Entire home/apt,197,3,263,2020-06-15,3.56,1,355
3493833,Huge Artist Loft with BBQ deck -  Williamsburg,17592620,Paul,Brooklyn,Williamsburg,40.71788,-73.96021,Entire home/apt,318,5,22,2019-12-31,0.30,1,268
3495854,Studio loft - Williamsburg/Bushwick,17601262,Enrico,Brooklyn,Williamsburg,40.7139,-73.9353,Entire home/apt,150,2,159,2020-03-17,2.40,1,353
3496384,Interfaith Retreat Guest Rooms (Om),16677326,Alex And Zeena,Manhattan,Chelsea,40.74977,-73.99647,Hotel room,50,1,178,2020-06-04,3.23,12,365
3496438,NYC 1BD near Central Park & Shops,17604079,Meghan,Manhattan,Harlem,40.80724,-73.94739,Entire home/apt,170,1,1,2014-08-05,0.01,1,0
3497198,"Comfy, Cozy, & Creative Apartment",15730873,Jasmine,Manhattan,Washington Heights,40.85778,-73.9281,Entire home/apt,48,1,5,2018-07-07,0.07,2,229
3499016,House 1 Bed $100/ night per person,17618198,Edvaldo,Queens,Ditmars Steinway,40.77902,-73.90768,Private room,100,2,2,2014-09-22,0.03,1,365
3499251,Classic Upper West Side studio loft,10034987,Izzy,Manhattan,Upper West Side,40.78273,-73.97319,Entire home/apt,199,3,25,2016-12-31,0.34,1,0
3499326,"Sunny, Tall Artsy Loft @ Williamsburg",380728,Ligeia,Brooklyn,Williamsburg,40.71119,-73.96703,Private room,78,6,17,2015-09-01,0.23,1,364
3504289,Cheap accommodation in Manhattan,11308483,Nathan,Manhattan,Kips Bay,40.73877,-73.98171,Private room,80,1,2,2014-07-11,0.03,1,0
3507112,"#1 PRIVATE STUDIO IN BX,15MINS NYC.",17658078,Richard,Bronx,Mott Haven,40.81049,-73.9043,Private room,67,2,11,2016-03-19,0.15,1,365
3509822,"Cute Room, Courteous Hosts",17671787,Nicole,Brooklyn,Bushwick,40.69601,-73.92236,Private room,411,3,5,2015-06-05,0.08,1,358
3510929,Apartment in beautiful Brooklyn Heights,130216,Maria,Brooklyn,Brooklyn Heights,40.69088,-73.99416,Entire home/apt,180,5,8,2019-08-10,0.11,1,0
3511778,10th St / W Village  Junior Loft,17681072,Brooks,Manhattan,Greenwich Village,40.73331,-73.9941,Entire home/apt,275,30,12,2016-09-25,0.16,1,358
3511883,Williamsburg Garden Escape,17347754,Benjamin,Brooklyn,Williamsburg,40.71187,-73.93593,Entire home/apt,119,2,10,2017-10-09,0.15,1,0
3511898,"Cute & Cozy Greenpoint Apt, Great Location",17682043,Adi,Brooklyn,Greenpoint,40.73689,-73.95488,Entire home/apt,85,20,5,2017-07-31,0.07,1,0
3511934,Beautiful West Harlem brownstone,17682312,Arnold,Manhattan,Harlem,40.82947,-73.95104,Private room,84,1,0,,,1,0
3512428,Lovely room in doorman building,17616305,Gabrielle,Manhattan,Harlem,40.82774,-73.9508,Private room,90,2,143,2019-12-15,1.97,1,89
3512620,Garden Floor Duplex with patio,617127,Amy,Brooklyn,Crown Heights,40.67619,-73.94389,Entire home/apt,124,7,68,2020-02-25,0.94,1,344
3513662,Luxury 2 bed apt in WILLIAMSBURG BK,6153186,Michael,Brooklyn,Williamsburg,40.71784,-73.95521,Entire home/apt,150,1,5,2015-12-17,0.07,1,0
3513960,AMAZING ROOM ARTSY BKLYN BROWNSTONE,4847926,Shelley,Brooklyn,Flatbush,40.64246,-73.95443,Private room,29,3,95,2020-03-15,1.32,3,361
3517621,=== BRAND NEW 2020 studio in Midtown ===,1475015,Mike,Manhattan,Kips Bay,40.74318,-73.97858,Entire home/apt,73,30,6,2019-12-30,0.08,51,325
3517646,"Spacious, light-filled home by Prospect Park",17711637,Carrie,Brooklyn,Kensington,40.6451,-73.97798,Entire home/apt,250,5,3,2018-08-13,0.04,1,0
3518682,Beautiful Room in Park-Side Apt,5407403,Marissa,Manhattan,Inwood,40.86176,-73.93082,Private room,80,2,50,2017-05-21,0.68,1,363
3519172,Gallery Suite,17719747,Rhonda,Brooklyn,Fort Greene,40.68902,-73.96976,Entire home/apt,250,3,24,2019-11-10,0.37,1,363
3521162,Studio in the heart of Chelsea,17730490,Ashley,Manhattan,Chelsea,40.74252,-73.9975,Entire home/apt,175,1,18,2016-05-11,0.25,1,0
3522244,Sweet Brooklyn Refuge,922478,Brad,Brooklyn,Clinton Hill,40.6825,-73.95888,Entire home/apt,100,7,70,2020-07-13,0.95,1,66
3522329,East Village 1 Bedroom,17737666,Allie,Manhattan,East Village,40.73136,-73.98714,Entire home/apt,143,1,48,2016-01-17,0.66,1,0
3522513,Central Park home away from home,17739111,Christopher,Manhattan,Harlem,40.80297,-73.95132,Entire home/apt,129,4,19,2019-12-01,0.26,1,42
3523001,"Tudor Home in Flushing, Queens, NY",10628463,Pat & Ray,Queens,Fresh Meadows,40.75037,-73.79154,Entire home/apt,225,4,0,,,1,165
3529500,Gorgeous pre war rowhouse apartment,14902860,Velma,Brooklyn,Bedford-Stuyvesant,40.68388,-73.94427,Entire home/apt,150,5,65,2020-04-02,0.92,5,358
3529503,Quiet room+bath w/ separate entry.,6491377,Zaineb,Brooklyn,Bedford-Stuyvesant,40.69334,-73.94608,Private room,79,4,76,2019-12-12,1.05,1,365
3529888,Architect's Oasis,9952523,Fabi,Brooklyn,Crown Heights,40.66919,-73.95079,Entire home/apt,150,20,10,2017-03-10,0.17,2,15
3530122,Cozy Harlem Flat!,228012,Kev,Manhattan,Harlem,40.81792,-73.94236,Entire home/apt,95,5,85,2020-01-05,1.16,1,319
3530517,2 Story Loft Tribeca/Soho Downtown Manhattan,17773625,Josie,Manhattan,Tribeca,40.72113,-74.00478,Entire home/apt,456,2,86,2020-02-02,1.18,1,364
3531190,"Cozy/Hip LES 2 bedroom, sleeps 2-4",1457351,Michael,Manhattan,Lower East Side,40.72007,-73.99078,Entire home/apt,169,4,110,2020-03-10,1.49,1,84
3531345,Ensuite in Duplex Brownstone with Private Terrace!,12337318,Andrew,Manhattan,Harlem,40.82435,-73.94507,Private room,150,2,34,2019-12-29,0.71,2,46
3531681,Spacious 5th Ave - Pvt Bed & Bath,14362471,Andy,Manhattan,East Harlem,40.79659,-73.94842,Private room,75,2,150,2019-12-04,2.04,2,15
3531850,"1br w/ private bath, Fort Greene",1821771,Daria,Brooklyn,Fort Greene,40.69352,-73.97305,Private room,105,3,6,2017-07-05,0.08,2,348
3531959,Charming Artists in the Heights,17781037,Gideon & Chantal,Manhattan,Harlem,40.82447,-73.95076,Private room,95,1,2,2014-10-20,0.03,1,0
3532338,Large apartment with natural light,17783091,Pierce,Manhattan,Midtown,40.75782,-73.96651,Private room,450,3,2,2016-09-16,0.03,3,365
3533180,6BDRM*APT TRAIN TO NYC 15 MIN,254846,Brendan,Brooklyn,Bedford-Stuyvesant,40.68837,-73.9256,Entire home/apt,470,3,61,2020-07-27,0.95,4,365
3533669,Charming West Village Apartment,6828085,Ricardo,Manhattan,West Village,40.73645,-74.00201,Shared room,110,1,63,2020-03-15,0.88,1,365
3533741,Private Room in Famed Artistic Flat,17791294,Taylor,Manhattan,Hell's Kitchen,40.76878,-73.98719,Private room,110,1,0,,,1,0
3534137,Beautiful sunny bedroom just off Prospect Park,7157099,Sigi,Brooklyn,Prospect-Lefferts Gardens,40.65613,-73.96073,Private room,85,2,93,2020-02-29,1.65,3,351
3534404,UWS 1BR w river view,17795797,Viola,Manhattan,Upper West Side,40.77617,-73.98823,Entire home/apt,220,5,15,2020-02-16,0.26,1,0
3534443,Lower East Side Studio- Great Location!,13337141,Aurea,Manhattan,Lower East Side,40.71867,-73.98612,Entire home/apt,48,2,121,2019-02-03,1.65,1,0
3539618,Large modern studio in Gramercy,506909,Nevena,Manhattan,Kips Bay,40.73788,-73.98048,Entire home/apt,170,1,9,2015-05-21,0.12,1,0
3539882,Renovated Studio - LES,16583238,Tommy,Manhattan,Lower East Side,40.72165,-73.98759,Entire home/apt,125,5,12,2015-12-31,0.16,1,0
3540370,Sunny room in East Village!,17820079,Kent,Manhattan,East Village,40.72673,-73.98004,Private room,133,1,191,2019-05-27,2.59,1,0
3542523,Artist Loft in Williamsburg with private rooftop!,747031,Jack,Brooklyn,Williamsburg,40.71466,-73.96429,Entire home/apt,166,1,158,2020-08-05,2.18,1,207
3543227,Private Suite 15min to Times Square,3912009,Brendan,Manhattan,Harlem,40.82193,-73.94499,Private room,95,3,188,2020-03-13,2.65,2,0
3544273,3BR condo Brooklyn/Prospect Heights,17842194,Cathleen,Brooklyn,Crown Heights,40.67893,-73.96262,Entire home/apt,150,4,9,2017-12-31,0.12,2,0
3544533,Cute UES Bedroom near Central Park,17844434,Ashley,Manhattan,Upper East Side,40.77467,-73.95045,Private room,115,10,107,2017-12-10,1.47,2,365
3544828,Private Room in Beautiful Brownstone,17224426,Jillian,Brooklyn,Bedford-Stuyvesant,40.68643,-73.92208,Private room,49,4,186,2020-03-14,2.56,1,4
3544858,"Private room in Greenpoint, BK",7879349,Abby,Brooklyn,Greenpoint,40.72472,-73.94135,Private room,60,1,1,2014-08-18,0.01,1,0
3544899,Cozy Family Gateaway!!!,7458731,Esther,Brooklyn,East Flatbush,40.66123,-73.93428,Entire home/apt,85,3,40,2020-01-02,0.54,1,236
3548257,Romance of the past modern comforts,17862696,Shahla,Brooklyn,Gowanus,40.67354,-73.99085,Entire home/apt,250,4,10,2019-10-26,0.17,2,365
3548691,Gorgeous 2BR in Park Slope,316474,Ellie,Brooklyn,South Slope,40.66641,-73.98792,Entire home/apt,220,5,2,2015-12-17,0.03,3,188
3549074,Modern Townhouse - Chic Sunny Room - L/J/A/C Train,17866326,Rony,Brooklyn,Bushwick,40.70228,-73.92824,Private room,49,3,2,2017-01-02,0.04,2,0
3549798,Sunny Private Williamsburg Space,6309019,John,Brooklyn,Williamsburg,40.71474,-73.95662,Entire home/apt,200,2,195,2020-03-16,2.66,1,358
3550298,"Bright, big, BEAUTIFUL room in renovated apt",16974369,Robert,Manhattan,Harlem,40.81813,-73.9398,Private room,75,5,5,2018-06-30,0.08,1,0
3551778,"Faboules 1 br, in trendy Park Slope",1439449,Ilona,Brooklyn,South Slope,40.66308,-73.98309,Entire home/apt,110,30,4,2016-05-19,0.06,1,358
3552043,Zen Loft: Huge Brooklyn Loft - Film & Photo Shoots,319077,Shell,Brooklyn,Clinton Hill,40.68761,-73.96096,Entire home/apt,500,3,20,2019-10-13,0.30,4,364
3552693,"2 room, by Sutton Place",17885257,David,Manhattan,Midtown,40.75503,-73.96711,Entire home/apt,180,1,0,,,1,0
3552795,1 BR Duplex in heart of Gramercy pk,17885199,Julien,Manhattan,Gramercy,40.73722,-73.98298,Entire home/apt,300,3,0,,,1,89
3553361,Awesome Loft in Williamsburg,15735446,Thomas,Brooklyn,Williamsburg,40.71707,-73.94708,Entire home/apt,200,2,30,2020-01-01,0.41,1,329
3553679,Room in Upper East Side,2879920,Alberto,Manhattan,Upper East Side,40.76189,-73.96298,Private room,72,60,9,2016-04-04,0.13,2,89
3553768,"Serene, minimalist studio W Village",17891677,Arianna,Manhattan,West Village,40.73496,-74.00005,Entire home/apt,130,3,86,2020-06-26,1.19,1,299
3554013,Full-Sized Bedroom Available,17893521,Mimi,Queens,Maspeth,40.73647,-73.90036,Private room,50,1,1,2015-09-22,0.02,2,363
3554019,Queen Bedroom with Ensuite Bathroom,17893521,Mimi,Queens,Maspeth,40.7358,-73.90018,Private room,65,1,4,2020-03-08,0.35,2,179
3554230,Beautiful 1200 sf 3 bedroom apt off Prospect Park,7157099,Sigi,Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95972,Entire home/apt,180,3,10,2020-07-27,0.16,3,9
3554285,Clean/spacious/newly renovated 3-bdrm apartment NY,2120259,Sue,Brooklyn,Crown Heights,40.66518,-73.95109,Entire home/apt,118,4,53,2020-03-10,0.74,2,356
3554287,Academic Summer Sublet/Sunset Park,6504434,Ayanna,Brooklyn,Sunset Park,40.64993,-74.00191,Private room,35,7,0,,,1,0
3554599,"Great Apartment, Great Location",3902832,Elizabeth,Brooklyn,Greenpoint,40.7322,-73.95882,Private room,65,3,0,,,1,0
3556241,Private Bamboo Garden Studio,636319,Roger,Brooklyn,South Slope,40.66252,-73.98433,Entire home/apt,150,2,0,,,1,0
3556577,Landmark Brownstone Sunny  3 Rooms,7245581,Michael,Manhattan,Washington Heights,40.83365,-73.94059,Entire home/apt,65,180,8,2019-08-31,0.11,18,364
3556615,TimeSq/Brdway/Midtown/A Cozy Petit Versaille/Quiet,17906693,Earle,Manhattan,Hell's Kitchen,40.76553,-73.9953,Private room,200,2,73,2019-12-10,1.01,1,363
3559515,Neat and clean - 5 Nights! 1br; 2 bath + kitchen,17920050,Deidre,Manhattan,Midtown,40.76524,-73.98018,Entire home/apt,123,3,9,2018-12-02,0.12,1,0
3559695,Soho/Nolita Studio Loft with Beautiful Terrace,17920926,Gerald,Manhattan,Nolita,40.71987,-73.9947,Entire home/apt,270,5,8,2018-08-24,0.16,1,0
3561828,Converted Carriage House,2401823,Erin,Brooklyn,Clinton Hill,40.68695,-73.9631,Entire home/apt,46,3,0,,,1,0
3562245,"Quiet Sunny 1-Bedroom, Prime East Village Location",8924899,James,Manhattan,East Village,40.72832,-73.9852,Entire home/apt,218,5,89,2020-02-17,1.20,1,0
3563271,Williamsville Sleep & Stay,6911276,Brian & Arlette,Brooklyn,Clinton Hill,40.6818,-73.96238,Private room,99,1,97,2020-03-08,1.33,1,228
3567258,Beautiful Loft in Union Square,298914,Fara,Manhattan,Gramercy,40.73711,-73.98985,Entire home/apt,220,4,70,2020-01-03,0.96,1,0
3569374,"Lovely 1BR Park Slope, near trains!",1673750,Valerie,Brooklyn,Park Slope,40.66617,-73.97593,Entire home/apt,230,2,7,2016-01-02,0.12,1,0
3574304,Semi-furnished room in a large 3 bedroom apt,7438973,Telora,Manhattan,Harlem,40.81464,-73.95351,Private room,70,30,4,2019-12-05,0.16,1,269
3575859,GREENWICH VILLAGE ROOM WITH PR.BATH (DM 4 monthly),1239959,Naz,Manhattan,Greenwich Village,40.72802,-73.99644,Private room,129,14,1,2016-09-23,0.02,1,0
3575918,The Artist's House (with roof garden!),18007776,Tyler,Brooklyn,Prospect-Lefferts Gardens,40.65698,-73.95761,Private room,45,30,16,2020-03-05,0.69,4,0
3576160,One Bedroom in East Harlem,18008945,Francesco,Manhattan,East Harlem,40.79805,-73.94533,Entire home/apt,80,4,59,2020-02-26,0.80,1,6
3577426,Private sunny room in brooklyn,18017066,Maithili,Brooklyn,Bushwick,40.70033,-73.91334,Private room,55,1,0,,,1,365
3578158,"1 bedroom apt, Brownstone in central Harlem",17891224,Jan,Manhattan,Harlem,40.80612,-73.95678,Entire home/apt,138,4,0,,,1,0
3580577,Park Slope beauty,18032197,Domenick,Brooklyn,Sunset Park,40.66273,-73.99111,Entire home/apt,103,4,25,2019-01-03,0.70,1,89
